waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
5,0,0.02,52.51666667,11111,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,1,0.01,52.5,55556,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,1,0.01,-19.56666667,55556,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,3,0,52.48333333,0.8125,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,4,0.03,52.45,88889,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,52.18333333,9.825,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.06,52.18333333,9.825,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,-19.96666667,22222,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.01,52.08333333,66667,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,0.01,-20,11111,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,52.06666667,11111,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,0,0,52.01666667,44444,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.02,51.81666667,77778,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,51.71666667,44444,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,51.7,88889,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,-20.43333333,66667,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.02,171.5,44444,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,51.55,88889,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,51.48333333,66667,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.02,51.45,55556,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,51.43333333,85625,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,-20.71666667,22222,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,51.28333333,0.8625,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,51.25,88889,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0,51.2,22222,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,51.15,55556,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,-20.91666667,55556,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,51.11666667,44444,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,51.05,22222,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,51.03333333,66667,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,50.9,22222,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,50.83333333,88125,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,-21.3,77778,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,170.6,44444,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,50.65,88889,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.02,50.65,88889,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,50.51666667,44444,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,-21.78333333,66667,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,-21.8,11111,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,50.13333333,66667,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.04,-22.01666667,88889,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,50.03333333,33333,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,49.96666667,11111,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,49.76666667,44444,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.02,49.75,88889,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.02,49.75,88889,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.03,-22.35,77778,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,49.58333333,33333,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.01,49.5,55556,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,49.5,55556,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,-22.63333333,33333,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,49.41666667,77778,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,49.2,55556,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,6,0.02,29.08333333,0.7875,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,4,0,29.4,55556,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,1,0.01,29.45,22222,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27,3,0.01,29.41666667,11111,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,5,0.01,29.13333333,66667,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,0,0.03,29.48333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33,1,0.01,29.45,22222,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,0,0.01,28.88333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,0,0.01,28.8,55556,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,0.01,28.73333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2,0.02,28.71666667,77778,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,1,0.01,28.65,55556,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,2,0.03,28.56666667,77778,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,2,0.02,28.51666667,11111,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,0.01,28.51666667,11111,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17,3,0.02,-43.58333333,0.8125,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.02,28.48333333,0.8125,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20,3,0.01,28.48333333,0.8125,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,5,0.01,28.43333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,5,0.02,28.4,22222,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,5,0.02,28.4,22222,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31,6,0.01,28.36666667,11111,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,6,0,28.35,55556,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,6,0.01,28.26666667,77778,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,7,0.01,28.21666667,11111,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,7,0.01,148.1333333,55556,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,7,0.02,28.2,55556,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,8,0.03,-43.91666667,88889,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,9,0.01,28.13333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,10,0.05,28.1,22222,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,11,0.01,28.06666667,11111,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,11,0.01,27.98333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,10,0.01,27.96666667,77778,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,10,0.02,27.86666667,44444,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,10,0.02,27.85,88889,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,7,0.01,27.68333333,33333,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,0,0.01,100.6166667,44444,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
12,1,0,100.6,88889,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
18,2,0.02,52.51666667,33333,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.01,52.38333333,88889,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,52.33333333,22222,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0,52.3,11111,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,0.01,52.3,11111,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0.01,-67.63333333,11111,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,5,0,52.25,44444,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0.01,52.23333333,88889,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0,100.2833333,33333,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,4,0,100.2666667,77778,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
10,4,0.02,100.2333333,66667,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
14,4,0.02,100.2333333,66667,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
15,4,0.01,52.16666667,66667,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0,52.15,11111,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,6,0.01,100.2166667,11111,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,0,52.11666667,4.825,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,5,0.03,-67.81666667,4.825,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,6,0.01,52.03333333,22222,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,6,0.02,-67.91666667,66667,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27,6,0,51.98333333,55556,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,6,0.01,100,88889,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
31,6,0,51.93333333,88889,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,6,0.02,99.96666667,77778,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4,6,0.01,51.9,77778,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,8,0.01,99.95,22222,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5,9,0,51.86666667,66667,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,9,0,51.83333333,55556,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,99.9,55556,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6,10,0.01,51.78333333,88889,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,10,0.01,99.85,88889,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29,12,0.02,-68.16666667,33333,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,13,0,99.81666667,77778,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
24,11,0,99.73333333,84375,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
22,12,0.01,51.61666667,33333,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,10,0.01,51.55,11111,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,9,0,51.53333333,55556,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,9,0.01,51.53333333,55556,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,9,0.01,51.53333333,55556,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,9,0,99.6,55556,16,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
37,11,0.01,51.4,11111,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,10,0.02,99.4,88889,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
32,11,0.01,51.3,77778,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,11,0.01,51.28333333,22222,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,11,0,51.28333333,22222,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,11,0.02,99.35,22222,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,11,0,99.3,55556,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,11,0.01,99.3,55556,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,13,0.04,99.23333333,33333,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
36,14,0.01,99.21666667,77778,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,14,0.01,99.18333333,66667,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,14,0,99.18333333,66667,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5,12,0.02,51,77778,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,12,0,-68.93333333,77778,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,14,0.01,50.98333333,22222,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,14,0,50.98333333,22222,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,16,0.01,50.96666667,66667,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,16,0.01,99.03333333,66667,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
34,17,0.01,98.98333333,4.875,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
36,17,0.01,-69.01666667,4.875,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31,16,0.04,98.86666667,11111,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
28,14,0,98.83333333,88125,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
25,13,0.01,50.7,77778,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,13,0,50.66666667,66667,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,11,0.01,98.65,88889,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
21,11,0.01,98.61666667,77778,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
24,10,0.01,-69.4,22222,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,10,0,50.48333333,55556,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,10,0.01,-69.5,88889,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22,10,0.01,50.4,77778,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,10,0.01,50.4,77778,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,12,0,98.43333333,66667,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29,10,0,50.3,44444,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,6,0.01,98.25,55556,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,0,50.16666667,90625,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,7,0.01,98.23333333,90625,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
24,8,0.01,50.15,44444,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8,0,98.2,88889,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
22,7,0.01,50.1,77778,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,8,0.01,98.11666667,11111,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
20,8,0.01,-69.9,55556,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,7,0.01,98.05,88889,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
34,7,0.01,98.05,88889,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6,9,0.01,49.96666667,33333,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,9,0,98,22222,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
36,9,0.01,49.93333333,22222,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,11,0.01,97.98333333,66667,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
3,11,0,49.91666667,66667,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,10,0.01,49.85,44444,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,10,0.01,-70.11666667,33333,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
38,10,0.01,97.83333333,66667,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2,7,0.01,49.61666667,66667,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,7,0.01,49.61666667,66667,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,9,0.01,-70.33333333,11111,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,8,0.02,97.6,88889,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
26,9,0.05,-70.41666667,33333,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,9,0.01,97.58333333,33333,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
33,11,0.01,97.55,22222,7,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29,1,0.02,29.4,77778,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,8,0.01,29,44444,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,5,0,77.33333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
30,1,0.01,77.46666667,77778,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5,9,0.02,77.03333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
21,7,0.01,29.23333333,22222,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,0.02,77.48333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29,4,0,77.4,55556,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
30,6,0,77.31666667,77778,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
42,3,0,77.45,22222,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,2,0.02,76.88333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
8,3,0,76.83333333,66667,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6,3,0.01,28.71666667,845.8,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,28.56666667,80625,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.01,76.61666667,44444,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2,1,0.01,76.58333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
3,1,0,28.51666667,33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,28.48333333,22222,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.01,76.53333333,66667,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5,1,0.02,76.5,55556,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6,1,0,76.5,55556,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2,3,0.01,76.43333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2,3,0.01,76.41666667,77778,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6,0,0.01,76.38333333,66667,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
3,1,0.01,28.26666667,81875,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,0,76.31666667,44444,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
7,1,0.01,76.25,22222,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
8,1,0.02,28.18333333,22222,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,0.01,28.16666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,3,0.02,76.2,55556,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2,4,0,28.11666667,5.825,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,0.01,76.15,88889,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
8,3,0.01,28.06666667,33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,0.01,76.11666667,77778,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
18,3,0.01,76.11666667,77778,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
16,5,0.01,28.01666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,5,0.01,27.96666667,83125,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0.01,76.03333333,83125,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
14,4,0.01,27.93333333,88889,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,27.91666667,33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,5,0.02,27.91666667,33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,5,0.02,75.98333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
18,5,0.01,75.98333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
19,8,0.01,27.9,77778,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,9,0.04,27.83333333,55556,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,9,0.01,75.85,88889,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
19,10,0.01,27.76666667,33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,6,0.02,75.75,55556,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,0,75.75,55556,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
21,7,0.01,75.73333333,84375,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
22,7,0.02,75.73333333,84375,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
22,7,0,75.73333333,84375,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
27,7,0.01,75.73333333,84375,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
27,7,0.01,27.66666667,84375,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,12,0.02,75.71666667,44444,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
9,11,0,27.6,77778,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,10,0.01,27.58333333,22222,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,11,0,27.56666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,11,0.02,75.63333333,66667,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2,11,0,27.56666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,13,0,27.53333333,55556,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,14,0,27.51666667,45.85,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,14,0,75.53333333,33333,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
23,13,0.01,75.51666667,77778,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
0,13,0,27.41666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,13,0.01,27.41666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,14,0,27.4,11111,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,15,0,27.38333333,55556,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,13,0.01,27.31666667,33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,12,0.01,75.35,22222,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
15,12,0.01,27.28333333,22222,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13,0,27.23333333,55556,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,10,0.02,27.21666667,0.8625,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,10,0.02,75.28333333,0.8625,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,10,0,27.18333333,88889,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,8,0.01,27.11666667,66667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,8,0.01,75.18333333,66667,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
10,9,0.01,75.13333333,86875,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,7,0.03,75.11666667,44444,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,4,0.04,75.06666667,77778,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,5,0.01,75.05,22222,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,5,0.01,26.98333333,22222,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0.01,75.05,22222,21,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
9,6,0.01,26.95,11111,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,7,0.02,26.91666667,5.875,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7,0.02,74.98333333,5.875,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
9,6,0,74.96666667,44444,12,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
10,6,0,26.9,44444,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,8,0,26.88333333,88889,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
