waitTime,numInQueue,sessionTime,daysLeftClean,daysLeft,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
0,0,0.0,3.11,3.11,74.58333333,66667.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,0.1,0.10,2.5,11111.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,3.1,3.10,74.5,88889.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,0.0,80.10,74.46666667,77778.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,3.1,3.10,74.43333333,66667.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,0,0.02,0.1,0.10,2.35,11111.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.01,3.1,3.10,74.35,88889.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,1,0.02,3.1,3.10,74.35,88889.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,3,0.01,0.09,0.09,2.166666667,90625.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0.02,0.09,0.09,2.15,44444.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0.01,0.0,80.09,74.18333333,33333.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,2,0.01,3.09,3.09,74.15,22222.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2,0.01,0.09,0.09,2.05,11111.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0.0,0.0,80.09,74.1,55556.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,2,0.01,3.09,3.09,74.05,88889.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,3,0.08,3.08,3.08,74.03333333,33333.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,0.0,0.0,80.08,74.01666667,77778.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,3,0.01,0.08,0.08,1.9,11111.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,3,0.04,3.08,3.08,73.95,55556.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,4,0.01,0.08,0.08,1.85,44444.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0.0,3.08,3.08,73.91666667,44444.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,4,0.0,3.08,3.08,73.88333333,33333.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,0.01,3.08,3.08,73.81666667,11111.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0.03,3.07,3.07,73.78333333,8.925,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,1,0.03,0.07,0.07,1.7,44444.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,0.01,3.07,3.07,73.73333333,33333.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,2,0.01,3.07,3.07,73.71666667,77778.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.0,0.0,80.07,1.516666667,33333.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,3.06,3.06,73.46666667,44444.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.02,3.06,3.06,73.4,22222.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.02,0.05,0.05,1.3,11111.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,3.05,3.05,73.26666667,77778.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,3.05,3.05,73.23333333,66667.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,0.0,80.05,1.1,44444.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.0,3.05,3.05,73.16666667,44444.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,3.05,3.05,73.1,22222.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0.01,3.04,3.04,73.05,55556.0,14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16,6,0.01,2.22,2.22,53.25,55556.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,5,0.02,-0.78,-0.78,-18.76666667,22222.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,4,0.01,2.22,2.22,53.31666667,77778.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33,1,0.01,0.0,79.23,53.45,22222.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,1,0.0,2.23,2.23,53.45,22222.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39,0,0.08,2.23,2.23,53.48333333,33333.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,7,0.01,2.21,2.21,53,22222.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,3,0.01,7.22,7.22,173.2833333,88889.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,5,0.01,7.2,7.20,172.8833333,55556.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0.0,2.2,2.20,52.9,88889.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,4,0.01,7.2,7.20,172.8,77778.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0.01,2.2,2.20,52.78333333,839.8,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.03,2.2,2.20,52.71666667,77778.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,2.19,2.19,52.61666667,44444.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,2.19,2.19,52.55,22222.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,0,0.02,2.19,2.19,52.51666667,11111.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,1,0.01,2.19,2.19,52.5,55556.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,1,0.01,0.0,79.19,-19.56666667,55556.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,3,0.0,2.19,2.19,52.48333333,0.8125,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,4,0.03,2.19,2.19,52.45,88889.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,2.17,2.17,52.18333333,9.825,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.06,2.17,2.17,52.18333333,9.825,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.0,-0.83,-0.83,-19.96666667,22222.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.01,2.17,2.17,52.08333333,66667.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,0.01,0.0,79.17,-20,11111.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0.0,2.17,2.17,52.06666667,11111.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,0,0.0,2.17,2.17,52.01666667,44444.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.02,2.16,2.16,51.81666667,77778.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.0,2.15,2.15,51.71666667,44444.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,2.15,2.15,51.7,88889.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,-0.85,-0.85,-20.43333333,66667.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.02,7.15,7.15,171.5,44444.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0.0,2.15,2.15,51.55,88889.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,2.15,2.15,51.48333333,66667.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.02,2.14,2.14,51.45,55556.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,0.0,79.14,51.43333333,85625.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,-0.86,-0.86,-20.71666667,22222.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,2.14,2.14,51.28333333,0.8625,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.0,0.0,79.14,51.25,88889.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.0,2.13,2.13,51.2,22222.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,0.0,79.13,51.15,55556.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,0.0,79.13,-20.91666667,55556.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,0.0,79.13,51.11666667,44444.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,0.0,79.13,51.05,22222.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.0,2.13,2.13,51.03333333,66667.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,2.12,2.12,50.9,22222.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,2.12,2.12,50.83333333,88125.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,-0.89,-0.89,-21.3,77778.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,7.11,7.11,170.6,44444.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,2.11,2.11,50.65,88889.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.02,2.11,2.11,50.65,88889.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,2.1,2.10,50.51666667,44444.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,-0.91,-0.91,-21.78333333,66667.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,0.0,79.09,-21.8,11111.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,2.09,2.09,50.13333333,66667.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.04,0.0,79.09,-22.01666667,88889.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,2.08,2.08,50.03333333,33333.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,2.08,2.08,49.96666667,11111.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,2.07,2.07,49.76666667,44444.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.02,2.07,2.07,49.75,88889.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.02,0.0,79.07,49.75,88889.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.03,-0.93,-0.93,-22.35,77778.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,2.07,2.07,49.58333333,33333.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.01,2.06,2.06,49.5,55556.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.0,0.0,79.06,49.5,55556.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,0.0,79.06,-22.63333333,33333.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,2.06,2.06,49.41666667,77778.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,0.0,79.05,49.2,55556.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,6,0.02,1.21,1.21,29.08333333,0.7875,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,4,0.0,1.22,1.22,29.4,55556.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,1,0.01,1.23,1.23,29.45,22222.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27,3,0.01,1.23,1.23,29.41666667,11111.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,5,0.01,1.21,1.21,29.13333333,66667.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,0,0.03,1.23,1.23,29.48333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33,1,0.01,1.23,1.23,29.45,22222.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,0,0.01,1.2,1.20,28.88333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,0,0.01,1.2,1.20,28.8,55556.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,0.01,0.0,78.20,28.73333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2,0.02,1.2,1.20,28.71666667,77778.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,1,0.01,1.19,1.19,28.65,55556.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,2,0.03,1.19,1.19,28.56666667,77778.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,2,0.02,1.19,1.19,28.51666667,11111.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,0.01,0.0,78.19,28.51666667,11111.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17,3,0.02,-1.82,-1.82,-43.58333333,0.8125,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.02,1.19,1.19,28.48333333,0.8125,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20,3,0.01,1.19,1.19,28.48333333,0.8125,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,5,0.01,1.18,1.18,28.43333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,5,0.02,1.18,1.18,28.4,22222.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,5,0.02,1.18,1.18,28.4,22222.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31,6,0.01,0.0,78.18,28.36666667,11111.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,6,0.0,0.0,78.18,28.35,55556.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,6,0.01,0.0,78.18,28.26666667,77778.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,7,0.01,1.18,1.18,28.21666667,11111.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,7,0.01,6.17,6.17,148.1333333,55556.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,7,0.02,1.17,1.17,28.2,55556.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,8,0.03,-1.83,-1.83,-43.91666667,88889.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,9,0.01,1.17,1.17,28.13333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,10,0.05,1.17,1.17,28.1,22222.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,11,0.01,1.17,1.17,28.06666667,11111.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,11,0.01,1.17,1.17,27.98333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,10,0.01,1.17,1.17,27.96666667,77778.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,10,0.02,1.16,1.16,27.86666667,44444.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,10,0.02,1.16,1.16,27.85,88889.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,7,0.01,1.15,1.15,27.68333333,33333.0,25.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,0,0.01,0.0,74.19,100.6166667,44444.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
12,1,0.0,4.19,4.19,100.6,88889.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
18,2,0.02,2.19,2.19,52.51666667,33333.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.01,0.0,74.19,52.38333333,88889.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.0,2.18,2.18,52.33333333,22222.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0.0,2.18,2.18,52.3,11111.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,0.01,2.18,2.18,52.3,11111.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0.01,-2.82,-2.82,-67.63333333,11111.0,16.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,5,0.0,0.0,74.18,52.25,44444.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0.01,2.18,2.18,52.23333333,88889.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0.0,4.18,4.18,100.2833333,33333.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
11,4,0.0,0.0,74.18,100.2666667,77778.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
10,4,0.02,4.18,4.18,100.2333333,66667.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
14,4,0.02,4.18,4.18,100.2333333,66667.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
15,4,0.01,0.0,74.18,52.16666667,66667.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0.0,2.17,2.17,52.15,11111.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,6,0.01,4.18,4.18,100.2166667,11111.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,0.0,2.17,2.17,52.11666667,4.825,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,5,0.03,-2.83,-2.83,-67.81666667,4.825,16.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,6,0.01,2.17,2.17,52.03333333,22222.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,6,0.02,-2.83,-2.83,-67.91666667,66667.0,16.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27,6,0.0,2.17,2.17,51.98333333,55556.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,6,0.01,4.17,4.17,100,88889.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
31,6,0.0,2.16,2.16,51.93333333,88889.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,6,0.02,4.17,4.17,99.96666667,77778.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4,6,0.01,2.16,2.16,51.9,77778.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,8,0.01,4.16,4.16,99.95,22222.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5,9,0.0,0.0,74.16,51.86666667,66667.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,9,0.0,2.16,2.16,51.83333333,55556.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0.0,4.16,4.16,99.9,55556.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6,10,0.01,2.16,2.16,51.78333333,88889.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,10,0.01,4.16,4.16,99.85,88889.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29,12,0.02,-2.84,-2.84,-68.16666667,33333.0,16.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,13,0.0,4.16,4.16,99.81666667,77778.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
24,11,0.0,4.16,4.16,99.73333333,84375.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
22,12,0.01,2.15,2.15,51.61666667,33333.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,10,0.01,2.15,2.15,51.55,11111.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,9,0.0,2.15,2.15,51.53333333,55556.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,9,0.01,2.15,2.15,51.53333333,55556.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,9,0.01,2.15,2.15,51.53333333,55556.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,9,0.0,4.15,4.15,99.6,55556.0,16.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
37,11,0.01,2.14,2.14,51.4,11111.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,10,0.02,4.14,4.14,99.4,88889.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
32,11,0.01,2.14,2.14,51.3,77778.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,11,0.01,0.0,74.14,51.28333333,22222.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,11,0.0,2.14,2.14,51.28333333,22222.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,11,0.02,4.14,4.14,99.35,22222.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,11,0.0,0.0,74.14,99.3,55556.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,11,0.01,4.14,4.14,99.3,55556.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,13,0.04,4.13,4.13,99.23333333,33333.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
36,14,0.01,4.13,4.13,99.21666667,77778.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,14,0.01,0.0,74.13,99.18333333,66667.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
35,14,0.0,4.13,4.13,99.18333333,66667.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5,12,0.02,0.0,74.13,51,77778.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,12,0.0,-2.87,-2.87,-68.93333333,77778.0,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,14,0.01,0.0,74.13,50.98333333,22222.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,14,0.0,0.0,74.13,50.98333333,22222.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,16,0.01,2.12,2.12,50.96666667,66667.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,16,0.01,4.13,4.13,99.03333333,66667.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
34,17,0.01,4.12,4.12,98.98333333,4.875,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
36,17,0.01,-2.88,-2.88,-69.01666667,4.875,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31,16,0.04,0.0,74.12,98.86666667,11111.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
28,14,0.0,4.12,4.12,98.83333333,88125.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
25,13,0.01,2.11,2.11,50.7,77778.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,13,0.0,2.11,2.11,50.66666667,66667.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,11,0.01,4.11,4.11,98.65,88889.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
21,11,0.01,4.11,4.11,98.61666667,77778.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
24,10,0.01,-2.89,-2.89,-69.4,22222.0,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,10,0.0,2.1,2.10,50.48333333,55556.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,10,0.01,-2.9,-2.90,-69.5,88889.0,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22,10,0.01,2.1,2.10,50.4,77778.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,10,0.01,2.1,2.10,50.4,77778.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,12,0.0,4.1,4.10,98.43333333,66667.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29,10,0.0,0.0,74.10,50.3,44444.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,6,0.01,4.09,4.09,98.25,55556.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,0.0,2.09,2.09,50.16666667,90625.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,7,0.01,4.09,4.09,98.23333333,90625.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
24,8,0.01,2.09,2.09,50.15,44444.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8,0.0,4.09,4.09,98.2,88889.0,7.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
22,7,0.01,2.09,2.09,50.1,77778.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
